SHOP_ID,DATE,N_TRANS
90,2022-12-04,10
28,2021-11-21,5
59,2021-11-18,54
3,2021-10-30,33
72,2021-10-11,31
77,2022-06-14,15
49,2022-01-04,24
31,2021-05-08,20
30,2021-09-08,34
99,2021-07-18,14
12,2022-11-15,62
51,2021-04-28,49
88,2021-08-31,31
46,2022-05-04,34
65,2022-09-22,7
87,2021-01-06,4
84,2022-04-14,14
42,2021-01-09,17
72,2022-06-25,38
58,2021-01-05,11
8,2022-02-22,45
44,2021-03-11,16
81,2022-12-13,16
5,2021-02-20,33
62,2021-02-19,22
59,2022-08-05,60
18,2022-07-21,56
83,2021-08-07,8
48,2022-07-16,30
35,2022-08-30,21
66,2022-03-22,15
7,2021-03-03,28
35,2022-03-18,50
78,2021-05-08,8
77,2022-10-31,14
62,2021-12-20,23
82,2021-07-12,30
56,2021-07-16,15
26,2021-11-02,20
66,2022-12-10,20
69,2022-10-08,2
92,2022-04-16,6
90,2021-08-24,3
35,2022-11-13,22
83,2022-08-15,2
46,2022-02-27,17
4,2021-12-16,10
28,2022-04-27,5
17,2022-01-28,17
54,2021-09-28,15
92,2022-06-12,11
84,2021-02-24,27
40,2022-04-11,43
4,2021-12-29,21
40,2022-06-28,63
32,2021-07-30,58
41,2021-08-27,22
56,2022-07-28,10
77,2022-08-17,10
54,2021-12-30,8
36,2022-11-16,4
75,2022-12-22,5
92,2022-02-04,14
42,2021-02-26,12
88,2021-08-23,24
5,2021-01-24,19
58,2021-12-11,21
8,2021-05-25,30
50,2022-10-06,25
63,2021-02-22,7
31,2022-06-18,15
58,2022-12-21,12
92,2021-08-23,25
4,2022-11-19,20
92,2021-07-04,9
4,2021-06-10,13
31,2022-01-20,5
83,2022-06-09,3
56,2022-07-11,8
91,2022-09-02,11
75,2021-01-27,4
62,2021-07-27,23
17,2022-08-21,9
22,2022-04-03,5
38,2021-07-18,3
65,2021-06-19,11
63,2021-08-10,9
36,2021-11-09,2
76,2021-03-21,25
90,2021-01-18,12
17,2022-03-10,8
65,2022-12-21,11
31,2021-08-01,10
18,2021-11-21,54
74,2021-10-22,18
56,2022-08-17,5
90,2022-11-16,14
66,2022-11-21,2
91,2022-12-21,1
43,2022-01-23,3
92,2022-05-08,7
3,2022-11-02,28
48,2022-09-16,9
56,2021-08-02,13
66,2022-08-21,7
90,2021-02-17,11
74,2022-03-13,14
69,2022-01-30,9
13,2022-07-06,3
39,2021-07-09,4
14,2021-01-16,6
95,2021-10-13,14
91,2021-04-09,8
99,2021-02-04,11
56,2022-07-21,12
89,2022-07-20,6
44,2022-07-22,9
73,2022-08-31,9
23,2022-11-16,24
90,2022-03-03,14
24,2021-02-16,3
89,2022-02-23,6
27,2022-04-20,25
75,2021-04-18,4
63,2021-08-16,15
17,2022-09-18,3
22,2021-04-01,6
95,2021-08-25,1
62,2021-12-14,18
81,2022-04-28,6
17,2021-09-14,10
17,2022-07-24,4
64,2022-10-02,1
56,2021-11-03,9
24,2021-06-16,5
62,2022-04-21,19
73,2021-03-26,6
94,2021-06-19,4
36,2022-03-16,2
64,2022-07-10,2
36,2021-10-27,3
5,2022-07-25,12
36,2022-04-08,3
90,2022-06-02,12
43,2022-03-13,4
99,2021-10-22,13
56,2022-10-25,6
94,2021-05-08,4
48,2021-05-23,1
30,2021-04-09,15
3,2022-04-15,10
73,2022-12-21,12
89,2021-06-09,3
58,2021-11-24,8
61,2022-10-12,1
4,2022-07-18,9
4,2022-03-21,2
63,2021-08-03,6
94,2021-09-12,4
37,2021-06-09,12
63,2021-04-12,6
66,2021-12-17,7
73,2022-01-07,8
43,2022-04-28,2
78,2021-08-14,13
53,2021-10-11,5
65,2022-03-27,4
31,2022-01-12,5
22,2022-10-06,3
83,2021-11-30,3
81,2022-12-12,4
83,2022-04-26,5
89,2022-08-30,2
37,2022-06-17,10
43,2021-01-17,2
23,2021-12-16,8
29,2022-10-09,7
28,2022-06-12,1
43,2021-03-23,1
77,2022-01-31,12
39,2021-03-22,3
9,2021-02-14,3
37,2021-05-26,2
65,2021-01-25,4
66,2022-01-02,2
33,2022-01-30,7
37,2021-10-24,6
65,2021-03-11,2
22,2022-05-28,2
28,2022-03-23,6
37,2021-08-02,2
84,2021-04-19,8
63,2021-01-06,7
43,2022-12-10,2
58,2022-06-20,2
49,2021-06-21,2
87,2022-03-11,3
89,2022-10-26,3
73,2021-12-17,5
56,2022-10-08,13
17,2021-01-18,7
48,2021-08-02,3
48,2021-04-06,6
69,2021-01-09,1
84,2022-05-30,4
5,2021-03-23,5
74,2022-09-22,7
37,2021-08-01,8
48,2021-02-09,7
49,2021-11-13,2
37,2021-10-28,2
22,2022-09-16,6
31,2021-01-16,5
89,2021-09-26,1
65,2022-05-31,6
56,2022-08-26,7
4,2022-10-17,4
31,2021-09-04,1
29,2021-06-21,5
75,2021-09-26,2
17,2022-09-25,4
13,2022-10-15,2
71,2021-05-16,5
28,2022-04-18,1
30,2022-01-31,2
66,2021-12-13,4
27,2022-11-20,3
22,2022-11-15,6
43,2022-04-29,1
62,2021-10-14,7
83,2022-06-28,2
24,2021-09-15,1
17,2021-12-06,2
71,2021-03-15,6
28,2022-07-18,2
37,2021-04-04,4
87,2022-08-11,1
30,2022-10-24,2
37,2022-05-01,2
87,2021-10-04,5
22,2022-08-15,2
9,2022-12-28,1
87,2021-05-15,2
90,2022-03-04,10
31,2021-09-17,2
66,2021-09-26,3
61,2022-08-08,1
64,2022-02-03,4
61,2021-10-13,2
91,2022-08-10,2
51,2021-12-20,4
70,2021-01-06,3
67,2021-04-11,2
22,2021-09-22,2
36,2021-05-31,2
13,2022-09-29,3
36,2021-03-14,1
89,2022-05-10,3
61,2022-09-22,1
64,2021-05-30,1
37,2022-06-10,2
73,2022-09-28,6
80,2021-04-16,2
94,2021-10-12,1
94,2022-02-05,4
94,2022-11-04,1
36,2021-06-07,1
37,2021-05-28,2
87,2021-07-23,1
61,2022-11-03,1
61,2021-03-06,1
13,2021-01-28,1
87,2021-09-11,1
36,2022-07-02,1
90,2021-08-25,3
39,2021-01-08,2
61,2022-11-16,2
83,2022-02-17,1
43,2021-11-18,1
83,2022-06-20,1
61,2021-06-30,1
55,2021-05-30,1
58,2022-06-13,1
73,2021-12-05,1
22,2021-08-10,1
61,2022-01-15,1
100,2021-12-22,2487
79,2021-05-19,54
34,2022-09-16,296
68,2022-02-25,1040
86,2022-09-26,2157
15,2022-06-28,1458
15,2022-07-14,1226
86,2022-10-11,1950
100,2021-08-30,721
2,2022-12-23,583
100,2021-05-30,1529
98,2022-10-18,203
57,2022-05-31,595
40,2022-04-16,330
30,2022-05-25,43
97,2022-06-10,98
96,2022-05-05,114
60,2022-06-22,217
20,2022-04-14,1352
86,2021-03-22,1802
12,2022-07-05,53
98,2021-10-16,523
97,2022-03-03,105
20,2021-04-03,1497
97,2022-10-22,147
16,2022-03-29,734
100,2021-02-16,2075
15,2021-11-07,1209
100,2022-02-22,1764
68,2022-07-12,1357
98,2021-07-26,123
47,2021-09-29,148
16,2021-01-27,845
11,2021-10-16,120
20,2022-09-10,894
23,2021-07-31,70
60,2021-07-11,153
41,2022-02-17,167
21,2021-05-07,382
19,2022-08-02,126
86,2022-03-16,1411
2,2022-06-24,527
100,2021-03-29,2042
88,2021-10-16,56
41,2021-07-04,155
20,2021-08-12,1306
86,2022-02-23,1466
57,2022-08-17,491
30,2021-10-15,81
92,2022-07-20,76
100,2021-08-04,2544
21,2022-02-18,469
57,2022-06-21,660
10,2021-02-20,409
15,2022-02-10,1129
38,2021-04-30,338
2,2021-05-04,775
86,2021-07-14,1911
1,2022-02-02,52
57,2022-12-27,286
20,2022-12-21,1386
38,2021-12-03,359
47,2022-06-29,134
20,2021-08-21,326
68,2022-02-24,1104
98,2021-07-04,149
7,2022-02-20,117
19,2021-11-03,167
82,2021-07-30,42
97,2022-12-05,98
17,2022-06-15,18
41,2022-08-20,263
32,2021-12-07,40
98,2021-09-03,335
72,2021-12-24,75
21,2021-07-29,436
96,2021-09-23,70
84,2022-10-28,14
50,2022-09-26,29
97,2022-02-03,112
20,2021-08-20,366
16,2021-11-01,492
82,2022-12-20,36
10,2021-02-03,450
46,2021-04-07,34
16,2022-08-27,651
76,2022-10-16,49
96,2021-02-22,329
20,2022-01-11,1174
41,2021-04-21,419
40,2021-01-09,223
98,2022-09-05,151
47,2022-10-31,143
50,2022-04-02,33
53,2021-06-13,222
12,2021-01-05,95
21,2021-06-16,505
58,2022-08-13,26
57,2021-08-24,323
86,2021-01-04,1588
50,2021-05-25,12
85,2021-08-17,354
47,2022-11-29,129
59,2021-03-19,57
7,2021-03-14,74
32,2021-04-27,50
45,2021-09-26,65
57,2021-06-19,319
47,2021-12-14,203
77,2022-03-26,36
76,2021-04-06,67
21,2021-06-23,495
21,2022-07-13,459
40,2021-02-24,286
47,2022-08-26,174
11,2022-02-18,122
41,2021-10-11,92
21,2022-03-14,290
53,2022-06-22,142
35,2021-11-26,30
25,2021-03-10,81
45,2022-05-07,76
12,2022-09-23,61
60,2021-12-02,238
8,2022-12-06,23
85,2021-11-27,247
34,2022-08-24,277
38,2021-10-12,202
60,2022-06-09,158
21,2022-07-19,382
97,2021-11-18,158
85,2022-02-11,223
1,2021-07-04,72
10,2022-08-22,239
60,2021-11-17,252
94,2022-02-16,27
19,2022-09-09,147
34,2022-10-25,307
32,2021-12-10,44
96,2022-04-03,143
11,2022-01-17,88
18,2022-09-12,29
60,2022-08-04,175
85,2021-11-19,288
92,2022-06-20,104
2,2022-12-21,725
40,2021-11-03,146
41,2022-04-06,368
21,2021-11-15,386
79,2021-03-21,36
21,2022-06-03,399
21,2022-06-21,413
26,2022-04-23,81
41,2022-03-23,371
79,2021-06-08,64
59,2022-10-21,54
60,2021-02-08,147
72,2022-05-14,37
18,2021-01-20,102
3,2021-12-22,29
51,2022-11-03,43
45,2021-07-06,60
85,2021-07-09,200
50,2022-01-03,18
58,2021-11-16,8
74,2022-10-14,35
12,2022-03-21,75
18,2021-07-25,78
52,2022-04-24,24
27,2022-09-10,31
91,2021-04-28,4
34,2021-04-15,283
1,2021-04-18,87
40,2022-02-02,155
40,2021-03-21,55
37,2021-06-28,11
5,2022-06-14,31
35,2022-06-18,22
98,2022-12-27,210
9,2021-05-08,4
8,2021-12-18,49
16,2021-02-24,789
98,2022-01-26,238
60,2022-08-07,109
38,2021-07-12,717
60,2022-08-02,171
18,2022-03-12,92
19,2021-03-10,221
57,2022-02-25,414
17,2022-04-24,8
40,2021-11-17,183
54,2021-07-07,23
47,2022-11-17,181
97,2022-01-20,79
40,2022-09-08,114
16,2021-12-27,454
85,2022-04-29,187
27,2022-03-09,21
21,2022-09-08,423
11,2021-03-22,70
47,2022-06-04,112
47,2022-10-05,169
10,2022-07-12,216
10,2022-07-22,259
53,2022-06-28,134
46,2022-11-21,46
45,2022-04-30,78
97,2021-09-23,105
78,2021-06-22,10
34,2021-10-24,221
81,2022-10-13,8
82,2022-10-06,44
13,2021-07-01,4
54,2022-01-29,67
26,2021-05-24,31
30,2022-12-31,74
34,2021-02-16,251
18,2021-02-03,96
44,2021-09-24,7
85,2021-07-22,145
11,2021-12-04,98
12,2021-03-22,62
81,2022-09-16,14
40,2021-01-28,94
8,2022-10-22,102
1,2021-10-02,73
23,2022-07-15,118
40,2021-05-06,113
49,2022-10-21,23
10,2021-09-23,301
3,2021-03-25,32
7,2021-03-23,51
19,2022-07-17,69
23,2021-01-07,46
57,2022-03-05,368
19,2021-09-30,140
51,2021-01-19,53
76,2022-06-13,39
57,2021-09-08,272
88,2021-10-23,71
40,2022-09-02,220
60,2022-07-24,115
82,2021-06-21,25
78,2021-10-02,9
63,2021-05-02,16
65,2022-10-18,9
47,2021-05-03,133
71,2021-06-20,7
92,2021-10-02,6
56,2022-03-15,11
63,2021-01-04,7
72,2021-07-05,27
44,2022-12-19,58
57,2021-09-28,320
60,2021-08-22,56
59,2022-07-06,51
29,2022-12-21,41
32,2022-02-17,40
40,2021-11-16,86
45,2021-04-13,62
42,2021-10-16,53
88,2022-10-16,105
18,2022-06-22,48
76,2022-07-25,38
41,2021-10-10,75
98,2021-04-18,144
18,2021-01-31,133
95,2021-09-24,11
95,2022-10-29,22
30,2022-02-09,45
88,2022-06-30,102
51,2022-09-06,44
75,2021-02-14,14
32,2022-03-25,29
1,2021-01-14,129
47,2022-07-05,134
35,2021-02-08,30
11,2022-01-03,80
81,2021-08-13,10
50,2022-05-27,33
50,2021-06-26,22
34,2021-11-01,253
72,2021-01-11,38
38,2022-07-12,245
74,2021-02-26,40
57,2022-11-20,281
72,2021-02-23,19
47,2021-01-14,165
23,2022-03-17,51
3,2021-12-18,48
67,2021-02-13,10
3,2021-07-27,34
97,2022-03-25,84
97,2021-06-07,85
23,2022-11-17,34
26,2021-03-08,42
40,2021-01-04,66
95,2022-01-09,15
76,2022-11-25,59
28,2022-01-24,2
74,2021-07-26,17
95,2021-12-29,8
41,2021-03-11,155
56,2022-11-23,17
41,2021-04-20,111
76,2022-11-28,57
18,2021-03-31,65
74,2022-10-06,19
56,2021-09-16,9
46,2022-02-25,30
78,2021-12-07,11
76,2022-01-11,82
35,2022-02-03,25
83,2021-12-19,8
63,2021-06-15,21
19,2021-01-16,317
89,2021-05-27,11
44,2021-06-25,16
88,2021-09-12,57
76,2021-08-16,64
51,2022-11-13,47
30,2021-10-19,69
76,2021-11-10,55
77,2022-05-10,20
3,2021-05-08,46
76,2022-12-16,91
90,2021-05-06,14
10,2021-05-17,253
82,2022-12-15,46
72,2021-11-30,24
97,2021-12-26,201
26,2022-03-05,23
40,2021-08-09,68
56,2021-10-06,12
31,2022-06-02,12
82,2022-07-15,40
18,2022-08-23,78
95,2021-06-26,18
5,2022-06-02,30
48,2022-10-19,32
1,2022-09-13,49
50,2021-11-10,49
77,2022-12-13,44
51,2022-10-01,43
79,2021-04-24,75
59,2022-12-07,66
35,2022-02-26,33
12,2021-06-25,75
83,2021-12-26,12
8,2022-09-26,24
95,2021-04-09,17
73,2021-01-12,8
99,2021-04-04,30
41,2021-06-13,128
62,2021-01-23,10
46,2022-04-08,36
97,2022-04-28,145
3,2021-03-16,19
60,2022-03-06,140
51,2021-02-26,92
5,2022-08-03,9
51,2021-03-02,46
35,2021-09-23,37
59,2021-01-26,72
3,2022-09-15,49
90,2022-07-21,9
26,2021-01-27,51
88,2021-02-04,44
51,2022-11-27,41
5,2021-08-05,47
30,2021-01-12,22
99,2021-09-16,17
83,2021-04-09,4
31,2022-09-04,19
97,2021-12-06,107
71,2021-09-26,8
59,2022-10-27,67
5,2022-01-06,19
54,2021-06-11,11
1,2022-01-08,114
95,2022-11-27,10
90,2022-11-24,4
11,2022-07-07,94
62,2021-02-13,11
76,2022-03-20,35
84,2021-12-15,28
50,2021-06-17,23
82,2021-03-01,29
75,2021-01-14,6
29,2021-04-11,2
84,2022-11-13,17
84,2022-01-06,19
8,2022-10-16,42
79,2021-06-21,62
76,2021-12-05,57
27,2022-10-27,8
94,2022-10-19,26
8,2022-12-13,37
60,2022-11-26,140
32,2021-03-08,60
81,2022-05-07,6
4,2021-02-21,19
30,2021-01-28,15
92,2021-12-21,48
82,2021-11-19,46
92,2021-03-01,12
90,2022-06-25,24
46,2021-01-25,12
76,2022-12-07,48
95,2022-01-20,19
96,2021-11-02,67
48,2021-03-17,23
18,2022-08-02,41
34,2021-03-10,277
11,2022-08-23,90
56,2022-11-08,13
26,2021-12-17,41
4,2022-11-09,9
91,2021-04-29,10
64,2021-08-30,6
8,2022-12-27,51
59,2021-01-09,34
98,2022-03-14,163
32,2022-08-08,30
8,2021-05-04,24
48,2021-07-07,27
72,2021-06-24,36
89,2021-06-29,8
63,2021-07-27,8
88,2021-07-19,31
87,2022-02-15,1
76,2022-11-14,41
63,2021-06-29,12
75,2021-12-28,7
40,2021-01-25,58
26,2022-01-18,36
99,2021-01-23,21
71,2021-06-26,14
88,2021-05-11,36
26,2021-02-17,56
90,2021-05-25,8
76,2022-07-24,43
1,2022-07-07,41
50,2022-04-04,8
54,2021-01-02,29
65,2022-09-12,9
83,2022-05-08,8
36,2022-03-08,3
51,2022-01-27,40
45,2022-06-22,82
81,2022-10-25,8
90,2022-01-03,13
77,2021-12-07,34
46,2022-04-05,13
77,2022-08-26,21
84,2022-01-05,23
67,2022-07-15,5
49,2021-05-14,18
7,2021-09-10,13
28,2022-04-04,6
82,2021-05-19,29
89,2022-05-05,3
28,2022-04-09,2
99,2021-05-15,4
95,2021-10-25,16
8,2022-06-26,36
78,2022-01-19,14
58,2021-05-11,4
28,2021-04-14,5
95,2022-05-21,4
51,2022-03-20,35
27,2022-12-10,34
56,2021-01-11,17
89,2021-04-20,6
5,2022-09-18,39
59,2021-07-17,31
63,2021-04-11,6
84,2022-05-12,17
74,2022-08-04,8
95,2021-12-25,4
50,2022-09-19,12
61,2021-11-05,1
92,2021-08-21,16
29,2022-12-14,31
72,2021-08-13,32
17,2022-02-23,26
91,2022-02-10,6
74,2021-07-14,47
67,2022-07-29,20
80,2022-07-23,12
89,2021-04-11,3
87,2021-09-30,5
84,2021-07-04,17
56,2022-09-18,8
95,2022-10-01,20
50,2022-07-01,24
77,2022-03-30,18
17,2021-08-06,9
71,2021-05-12,11
36,2021-09-08,4
36,2022-10-26,15
7,2021-01-15,56
62,2021-07-10,25
84,2022-11-20,15
5,2021-05-20,30
78,2021-01-09,16
4,2021-06-27,18
75,2022-01-13,4
29,2021-05-02,6
37,2021-11-21,15
31,2022-06-10,14
90,2022-08-06,11
84,2022-12-12,13
49,2021-07-30,10
17,2021-05-27,6
58,2021-07-06,5
90,2022-10-21,30
99,2021-07-24,21
88,2021-09-11,53
31,2021-08-06,11
64,2021-04-07,1
17,2022-12-12,5
82,2022-03-25,44
27,2021-07-14,37
44,2022-04-01,21
99,2021-09-15,7
71,2021-02-28,14
32,2022-11-04,35
90,2021-10-08,14
18,2022-08-01,41
30,2022-12-28,28
27,2022-09-13,11
46,2022-08-05,23
76,2022-12-11,37
92,2021-05-15,12
67,2021-06-20,5
8,2021-11-04,25
88,2022-11-22,80
63,2021-02-25,6
35,2022-07-08,49
17,2021-12-16,11
62,2022-01-27,19
88,2021-05-31,18
23,2022-08-24,43
87,2022-05-18,3
36,2021-03-21,4
81,2022-02-10,8
99,2021-07-16,38
5,2022-01-12,14
78,2022-05-06,7
30,2021-11-12,24
66,2021-10-08,11
65,2022-05-21,12
12,2022-08-17,64
6,2021-03-20,2
27,2022-10-18,6
76,2021-11-15,56
77,2022-08-10,19
1,2021-10-13,25
37,2021-07-11,7
49,2022-04-02,24
37,2021-03-16,4
65,2022-01-20,5
49,2021-01-29,12
64,2021-08-27,2
58,2021-12-24,40
74,2022-09-01,24
83,2022-08-20,6
54,2021-09-12,6
4,2022-05-06,10
22,2022-08-06,1
66,2022-02-23,19
64,2022-06-06,7
17,2022-04-05,4
62,2022-07-21,13
81,2022-01-07,8
22,2022-11-08,6
13,2021-11-17,3
95,2021-08-07,8
97,2022-10-09,53
17,2022-07-29,11
8,2021-12-13,11
42,2021-04-24,20
67,2022-07-22,6
69,2021-12-22,9
8,2021-11-11,19
30,2022-01-01,23
66,2022-11-27,6
65,2022-06-16,1
5,2022-01-10,5
61,2022-12-14,2
5,2022-06-03,37
37,2022-01-20,7
58,2022-03-18,18
66,2022-10-10,3
29,2021-04-30,14
56,2021-02-11,12
66,2022-07-14,2
83,2021-03-09,3
4,2022-10-01,20
87,2021-01-13,4
50,2021-04-12,25
78,2021-07-02,15
92,2021-08-07,6
5,2021-12-19,23
78,2021-06-21,8
5,2022-03-15,11
77,2021-07-01,22
99,2021-02-24,5
28,2022-08-23,6
93,2021-01-08,15
75,2021-01-26,5
27,2021-07-05,2
92,2022-01-16,7
77,2022-10-26,14
42,2021-04-09,6
13,2022-10-09,20
49,2022-01-06,22
83,2022-02-10,2
38,2021-12-18,6
91,2022-03-30,5
83,2021-05-15,13
13,2022-05-22,18
81,2022-10-04,14
73,2022-12-05,1
29,2021-05-03,11
80,2021-04-08,1
81,2021-02-08,10
66,2021-09-23,5
77,2022-04-25,8
83,2021-06-20,3
83,2021-05-21,4
13,2021-07-25,10
92,2022-07-12,6
35,2021-07-06,24
61,2022-09-07,2
92,2021-10-30,13
37,2022-03-08,9
73,2021-09-27,2
66,2022-09-25,3
55,2021-01-07,1
30,2021-09-21,11
78,2022-02-05,2
66,2021-11-18,5
58,2021-03-16,6
36,2022-06-29,2
22,2021-11-30,4
5,2021-03-30,11
54,2021-06-20,4
83,2022-05-05,2
29,2021-11-10,26
28,2021-10-16,6
83,2022-03-31,9
37,2022-01-18,6
66,2022-08-23,9
74,2022-02-13,8
58,2022-02-09,10
65,2022-08-08,4
38,2022-03-26,3
9,2021-04-03,1
37,2021-12-31,3
87,2022-02-11,6
58,2022-08-14,3
77,2022-05-30,15
81,2021-05-28,8
5,2021-01-10,9
17,2022-01-12,23
28,2021-02-13,7
27,2022-09-01,11
64,2022-07-21,4
17,2021-08-08,4
87,2022-05-25,3
4,2022-06-08,6
70,2021-05-13,4
64,2021-11-21,5
49,2022-03-10,4
89,2022-01-14,4
63,2021-01-29,7
27,2022-03-20,5
80,2022-09-03,3
75,2021-04-22,7
75,2021-11-21,2
64,2022-05-13,3
31,2021-07-29,3
91,2021-02-09,5
49,2022-06-05,2
65,2022-04-22,6
28,2021-11-27,3
36,2022-01-08,3
28,2021-12-31,13
27,2021-06-10,1
43,2022-11-24,6
87,2021-03-29,4
6,2021-01-20,1
74,2022-02-27,8
39,2021-05-19,2
71,2021-10-04,7
80,2022-05-18,2
54,2022-01-13,4
65,2022-01-12,4
61,2022-03-12,1
30,2021-07-13,11
27,2021-12-05,1
54,2021-03-14,3
58,2021-09-09,5
89,2022-02-04,3
73,2022-05-15,3
87,2022-04-28,2
73,2021-12-22,8
51,2021-05-14,10
44,2021-03-08,7
84,2021-01-03,7
94,2021-02-07,2
84,2021-11-29,3
42,2021-01-04,4
90,2021-06-30,7
63,2021-01-05,3
80,2022-04-19,1
83,2021-09-30,1
65,2021-05-11,1
91,2022-06-20,1
22,2021-10-30,5
7,2022-03-12,1
89,2021-01-28,4
24,2021-10-02,1
27,2021-06-07,1
87,2021-06-22,2
70,2021-01-12,3
58,2021-04-27,4
13,2021-08-10,1
26,2021-09-07,1
89,2022-07-03,2
71,2021-05-23,5
80,2021-10-08,2
73,2022-08-01,4
94,2022-12-11,4
95,2022-03-08,4
49,2021-01-24,2
27,2021-11-28,1
80,2021-07-09,1
80,2021-03-01,1
13,2021-02-03,4
67,2021-01-15,2
73,2021-09-06,3
65,2022-09-09,3
64,2022-10-09,2
13,2021-10-06,1
64,2021-12-26,1
64,2022-08-24,2
22,2021-07-22,1
61,2021-07-13,1
24,2021-09-10,2
95,2021-01-23,2
39,2021-05-13,2
95,2022-03-15,1
39,2021-09-22,1
61,2021-07-17,1
4,2022-03-02,1
89,2021-11-09,1
64,2021-06-07,1
61,2021-12-10,1
87,2022-04-21,1
64,2021-01-17,1
43,2021-02-27,1
2,2022-08-03,675
21,2021-11-13,333
40,2022-05-28,221
98,2021-10-23,519
20,2022-04-22,1315
57,2021-03-10,490
86,2021-08-23,1589
86,2021-12-07,1780
12,2022-03-07,58
38,2021-06-14,581
100,2021-06-08,2230
100,2022-12-30,1884
21,2022-04-17,287
11,2022-04-10,75
85,2021-07-12,53
2,2022-12-11,467
2,2021-06-14,533
86,2022-02-10,1349
16,2022-05-30,558
73,2022-09-17,26
38,2021-02-04,347
98,2021-01-27,277
10,2021-05-30,268
47,2022-01-21,201
100,2022-03-08,1540
19,2022-10-22,282
31,2022-12-29,22
10,2021-10-03,331
15,2022-09-17,1377
15,2021-03-20,1342
15,2021-03-16,1529
97,2022-07-11,73
38,2021-06-15,450
20,2021-01-09,1141
10,2021-08-16,240
98,2022-11-23,196
17,2022-06-02,6
53,2021-12-04,391
16,2022-07-01,621
53,2021-12-18,555
26,2022-12-07,138
20,2021-03-17,1378
68,2021-03-31,1615
20,2021-05-22,1400
10,2021-08-31,142
85,2021-08-02,72
100,2022-08-12,1940
10,2022-10-05,405
86,2022-04-30,1385
76,2021-09-09,113
98,2021-11-05,526
16,2022-01-20,625
40,2022-01-24,87
41,2021-11-04,133
68,2022-05-15,1679
51,2022-01-26,45
15,2021-08-20,1246
86,2022-03-20,1418
86,2022-03-24,1271
57,2022-02-21,419
100,2022-12-09,1985
2,2021-04-23,760
60,2021-01-20,241
86,2022-11-20,1999
19,2022-05-30,61
68,2022-02-17,1066
100,2021-10-02,2202
76,2021-04-15,86
15,2022-12-22,2055
15,2022-07-07,1051
16,2022-01-11,681
59,2022-10-11,57
72,2021-02-02,18
86,2022-09-11,2024
19,2022-01-01,204
21,2021-05-23,271
97,2022-04-20,117
21,2022-12-03,409
86,2021-03-18,1833
68,2021-08-07,1869
62,2021-01-02,30
21,2021-10-26,361
98,2022-07-10,142
47,2021-07-20,145
20,2021-06-26,1251
98,2022-04-01,508
60,2022-10-07,180
100,2021-08-11,2497
86,2022-05-02,1279
16,2022-08-13,689
20,2021-01-15,1432
18,2021-09-20,29
45,2021-07-23,115
41,2022-05-28,251
36,2021-08-10,1
97,2021-11-16,125
19,2022-12-22,224
44,2022-12-09,37
100,2022-06-13,1514
100,2021-02-05,2710
2,2022-01-19,558
60,2021-07-01,213
12,2022-10-07,62
16,2022-08-12,727
20,2021-09-11,997
16,2021-07-11,603
77,2022-06-16,22
10,2021-12-09,335
12,2022-12-21,147
68,2022-09-10,1702
97,2022-07-15,89
20,2021-12-01,1178
34,2022-05-24,243
57,2021-08-16,364
21,2021-04-27,380
21,2022-06-16,389
7,2022-02-17,84
98,2022-04-12,215
53,2022-12-22,700
47,2022-02-23,150
100,2022-11-07,1729
53,2021-01-04,212
10,2022-02-05,286
20,2022-04-25,1079
38,2022-09-05,731
15,2022-02-13,1070
7,2021-03-05,51
74,2021-11-16,30
18,2022-11-01,66
68,2021-05-14,1539
11,2021-11-17,98
46,2021-10-24,23
16,2022-07-13,700
26,2022-11-02,118
10,2021-05-13,344
88,2022-09-29,83
57,2022-06-10,442
98,2021-03-03,224
16,2021-07-09,708
47,2021-10-30,213
68,2021-02-24,1551
21,2022-09-25,304
72,2022-06-28,18
59,2021-09-14,71
60,2021-08-07,185
15,2021-04-06,1593
57,2022-03-27,304
97,2021-03-13,160
67,2022-05-27,30
40,2022-01-27,128
45,2022-03-08,43
81,2022-12-09,14
53,2021-02-03,126
38,2021-08-27,391
68,2022-01-06,1460
47,2021-12-18,300
7,2021-08-13,141
100,2022-08-15,1479
57,2022-04-18,301
21,2021-09-12,341
41,2022-03-21,112
53,2022-12-16,402
98,2021-09-23,257
8,2021-08-06,53
2,2022-05-30,492
8,2021-12-08,29
38,2022-01-18,259
35,2021-05-06,48
74,2021-03-06,95
41,2022-05-30,146
34,2022-08-05,297
88,2021-08-14,67
16,2022-05-19,726
38,2022-08-24,368
90,2022-02-09,5
78,2021-10-14,12
68,2021-06-20,1315
19,2021-07-20,173
41,2022-03-18,151
59,2022-01-06,89
37,2021-10-26,18
47,2022-09-08,198
47,2021-07-31,266
21,2022-03-26,311
45,2022-11-25,141
48,2021-11-20,32
41,2022-08-05,179
76,2021-09-14,73
47,2022-06-25,222
57,2021-12-09,561
2,2021-12-17,610
88,2021-01-02,49
11,2022-06-16,106
32,2021-04-14,72
57,2022-06-04,399
18,2021-03-20,82
16,2021-03-20,696
60,2021-04-19,194
3,2021-12-09,30
10,2022-10-07,317
97,2022-10-26,95
51,2022-05-30,23
10,2022-10-21,346
76,2022-11-07,53
44,2021-12-31,227
74,2022-01-26,58
57,2022-01-22,423
57,2021-04-05,234
85,2021-06-06,114
62,2022-09-20,22
72,2021-12-26,131
16,2022-06-04,589
72,2021-12-27,108
82,2022-08-31,49
